CustAcct,CustomerName,ItemCode,ItemType,ItemDescription,ItemExtendedDescription,ItemCategory,CategoryDescription,ItemSubCat,SubCatDescription,SalesClass,CPTaxFlag,CPComFlag,PriceUnit,ListPrice,CurrentPrice,PriceOpt,PriceSource,CurPriceMargin,CurRebateFlag,CurRebateCost,LastPricePaid,LastPriceMargin,LastQtyOrdered,StockUnit,VMIParStock,FirstSaleDate,LastSaleDate,NextSaleDate,CPPrintOnOrderForm,CPPriceOptDesc,CPPriceCtrl,CPPriceOpt,CPPriceBrkt,CPPricePct,CPSpecialPrice,SpecialPriceChgFlag,SpecialPriceMargin,CPNotesDate,CPNotes1,CPNotes2,CPNotes3,CPNotesAddToOrder,MSDSReqdFlag,MSDSCode,MSDSDescription,MSDSDueFlag,MSDSSentFlag,MSDSSentDate,CorpMaxOrderQty,CorpCurrentBudgetQty,CorpLastBudgetQty,SalesmanName,SupplierAcct,SmanCode,SupplierName,CustomerPartNum,SupplierPartNum,JMCatItemFlag,PricingClassDesc,PricingClassCode,CustID,ItemID,ItemSubCatID,SmanID,VendorID,,
208087,WESTSIDE CHURCH OF CHRIST,SB-BLEACH-CS,I,HOUSEHOLD BLEACH 6% 6/1GL,128oz,0,,130-M,CHEMICAL BLEACH,,N,Y,CS,38.8,12.52,S,S    CProd,-54.9521,N,0,11.78,38.455,1,CS,0,12/31/2008,3/11/2013,1/11/2014,Y,Use Special Price,S,S,,0,12.52,+,35.5688,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,G00077,Y,(UnAssigned),,10379,106038,635,18,10306,,
208087,WESTSIDE CHURCH OF CHRIST,ID-VB42WC-CS,I,4.5OZ PAPER CONE CUP(25/200),#094007,0,,220-B,CUPS PAPER COLD,,N,Y,CS,92.57,58.57,S,S    CProd,5.1733,N,0,55.35,29.991,1,CS,0,1/7/2009,1/14/2013,6/26/2013,Y,Use Special Price,S,S,,0,58.57,+,29.9961,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,94007,Y,(UnAssigned),,10379,106041,654,18,10306,,
208088,WESTSIDE MINISTRIES CORP.,ID-DIA-88047-CS,I,LIQUID DIAL ANTIMICROBIAL SOAP,4/1,0,,130-A,CHEMICAL LOTION SOAP,,N,Y,CS,152.89,61.27,S,S    CProd,-12.2899,N,0,52.1,30.096,1,CS,0,9/8/2008,8/3/2009,11/5/2009,Y,Use Special Price,S,S,,0,61.27,+,35.6423,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,L00010,Y,(UnAssigned),,10380,105013,618,18,10306,,
208088,WESTSIDE MINISTRIES CORP.,ID-12BWWCR-CS,I,12oz FOAM BOWL DART,1000/CS,0,,210-A,BOWLS FOAM,,N,Y,CS,58.22,26.93,S,S    CProd,2.7107,N,0,25.07,29.996,1,CS,0,11/18/2008,9/16/2009,11/15/2009,Y,Use Special Price,S,S,,0,26.93,+,29.996,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,287504,Y,(UnAssigned),,10380,105035,651,18,10306,,
208088,WESTSIDE MINISTRIES CORP.,ID-Y5-CS,I,5oz TRANSLUCENT CUP DART,2500/CS,0,,220-E,CUPS PLASTIC,,N,Y,CS,169.27,58.57,S,S    CProd,2.783,N,0,45.65,30.0986,3,CS,0,11/18/2008,9/16/2009,1/23/2010,Y,Use Special Price,S,S,,0,58.57,+,30.0986,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,293071,Y,(UnAssigned),,10380,105072,660,18,10306,,
208088,WESTSIDE MINISTRIES CORP.,HD-329717061-EA,I,SAFETY WERCS SPRAY TRIGGER,CHEMICAL RESISTANT,0,,200-H,BOTTLES & JUGS,,N,Y,EA,0.75,0.61,S,S    CProd,13.1148,N,0,0.55,18.1818,6,EA,0,9/16/2009,9/16/2009,,Y,Use Special Price,S,S,,0,0.61,+,18.1818,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,20,THE HOME DEPOT PRO INSTITUTIONAL,,329717061,,Y,(UnAssigned),,10380,105400,713,18,10432,
208088,WESTSIDE MINISTRIES CORP.,HD-KCC04460-CS,I,SURPASS TOILET TISSUE 605SHT,2-PLY 80 ROLLS/CS,0,,100-F,PAPER TOILET TISSUE,,N,Y,CS,139.76,67.85,S,S    CProd,-2.9919,N,0,62,27.5,1,CS,0,8/3/2009,8/3/2009,,Y,Use Special Price,S,S,,0,67.85,+,27.5,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,20,THE HOME DEPOT PRO INSTITUTIONAL,,10546160,Y,(UnAssigned),,10380,105486,595,18,10432,,
208375,ZION HOPE BAPTIST,BOX-141414S-EA,I,CORRUGATED BOX SCORED,"14X14X14S @12""&10""",0,,340-A,BOXES CORRUGATED CARTON,,N,Y,EA,1.62,1.01,S,S    CProd,-11.4752,N,0,0.8,20,6,EA,0,8/31/2007,8/31/2007,,Y,Use Special Price,S,S,,0,1.01,+,11.25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BOXPAC,20,"BOX ACQUISITIONS, LLC",,141414,Y,(UnAssigned),,10382,104344,722,18,10067,,
208375,ZION HOPE BAPTIST,24X17X17-EA,I,CORRUGATED BOX,,99,NON STOCK & SPECIAL ORDERS,99-ZY,UFS OBSOLETED ITEMS,X,N,Y,EA,2.41,1.96,S,S    CProd,20.1531,N,0,1.85,20.2162,5,EA,0,12/2/2011,12/2/2011,,Y,Use Special Price,S,S,,0,1.96,+,20.2162,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,EXPPAC,20,EXPRESS PACKAGING INC.,,24X17X17,N,(UnAssigned),,10382,104374,521,18,10098,,
208375,ZION HOPE BAPTIST,ID-FT10801W-CS,I,54X108 WHITE PLASTIC,TABLECOVER 12/CS,0,,200-B,TABLECOVERS,,N,Y,CS,25.43,20,S,S    CProd,23.7,N,0,20,14.65,2,CS,0,3/29/2006,1/24/2019,5/31/2020,Y,Use Special Price,S,S,,0,20,+,25.5,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,FT10801W,Y,(UnAssigned),,10382,104643,689,18,10306,,
208375,ZION HOPE BAPTIST,ID-12SL-CS,I,12-14 oz VENTED WHITE LID,(12J12) 1000/CS,0,,220-D,CUPS LIDS,,N,Y,CS,39.77,13.38,S,S    CProd,-78.3259,N,0,12.82,14.9766,1,CS,0,3/30/2009,3/30/2009,,Y,Use Special Price,S,S,,0,13.38,+,14.9766,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,12SL,Y,(UnAssigned),,10382,105039,659,18,10306,,
208375,ZION HOPE BAPTIST,ID-182020-CS,I,15x17  2-PLY NAPKIN 3000/CS,,0,,100-M,PAPER NAPKINS,,N,Y,CS,60.67,35.58,S,S    CProd,4.9466,N,0,35.58,-2.3047,1,CS,0,3/30/2009,1/25/2013,,Y,Use Special Price,S,S,,0,35.58,+,-2.3047,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,182020,Y,(UnAssigned),,10382,105306,691,18,10306,,
208375,ZION HOPE BAPTIST,ID-10PWQR-CS,I,"10"" DL STYRO PLATE 500/CS",,0,,230-B,PLATES FOAM,,N,Y,CS,177.94,35.24,S,S    CProd,-47.5596,N,0,31.06,15.0032,1,CS,0,5/25/2006,5/25/2006,,Y,Use Special Price,S,S,,0,35.24,+,15.0032,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,287743,Y,(UnAssigned),,10382,107333,648,18,10306,,
208375,ZION HOPE BAPTIST,ID-8CPWCR-CS,I,"9"" 3-COMP FOAM PLATE 500/CS",,0,,230-B,PLATES FOAM,,N,Y,CS,78.87,23.24,S,S    CProd,-52.7108,N,0,23.24,30.2496,1,CS,0,1/21/2009,8/19/2013,12/2/2015,Y,Use Special Price,S,S,,0,23.24,+,30.2496,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,287516,Y,(UnAssigned),,10382,107636,648,18,10306,,
208375,ZION HOPE BAPTIST,NB-3697-CS,I,CUTLERY COMBO EX HEAVY BLK,F/K/N/S&P 250/CS,0,,210-L,CUTLERY,,N,Y,CS,36.33,0,S,S    CProd,0,N,0,0,0,1,CS,0,7/23/2012,8/19/2013,3/3/2014,Y,Use Special Price,S,S,,0,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,NUTRIB,20,NUTRI-BON DISTRIBUTING CO.,,3697,Y,(UnAssigned),,10382,110085,666,18,10304,,
208375,ZION HOPE BAPTIST,ID-10CPWQ-CS,I,"10CPWQ 10"" 3 COMP PLATE 500/CS",DOUBLE LAMINATED FOAM,0,,230-B,PLATES FOAM,,N,Y,CS,124.22,38.28,S,S    CProd,-46.0293,N,0,37.29,27.9431,1,CS,0,8/19/2013,1/29/2015,,Y,Use Special Price,S,S,,0,38.28,+,27.9505,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,20,DADE PAPER,,287520,Y,(UnAssigned),,10382,110492,648,18,10306,,
300170,"ANHEUSER BUSCH,INC.",BOX-121212S-EA,I,CORRUGATED BOX 12x12x12 SCORED,"@10""&8""",0,,340-A,BOXES CORRUGATED CARTON,,Y,Y,EA,1.21,0.86,S,S    CProd,1.7209,N,0,0.69,36.2319,50,EA,0,3/15/2006,3/2/2007,10/22/2007,Y,Use Special Price,S,S,,0,0.86,+,28.9855,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,10068620,Y,(UnAssigned),,10383,104336,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",BOX-12126-EA,I,CORRUGATED BOX 12X12X6,,0,,340-A,BOXES CORRUGATED CARTON,,Y,Y,EA,1.16,0.72,S,S    CProd,-5.3056,N,0,0.71,37.3239,75,EA,0,8/24/2007,9/25/2012,11/30/2014,Y,Use Special Price,S,S,,0,0.72,+,29.3103,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,12126,Y,(UnAssigned),,10383,104339,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",BOX-1266S-EA,I,CORRUGATED BOX 12X6X6,"SCORED@ 4""& 2""",0,,340-A,BOXES CORRUGATED CARTON,,Y,Y,EA,0.88,1.21,S,S    CProd,56.1983,N,0,0.66,56.0606,50,EA,0,3/15/2006,7/6/2009,10/14/2009,Y,Use Special Price,S,S,,0,1.21,+,56.0606,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,10093711,Y,(UnAssigned),,10383,104340,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",BOX241212-EA,I,CORRUGATED BOX,24X12X12,0,,340-A,BOXES CORRUGATED CARTON,X,Y,Y,EA,2.27,1.21,S,S    CProd,-12.314,N,0,1.15,32.1739,75,EA,0,9/25/2012,9/25/2012,,Y,Use Special Price,S,S,,0,1.21,+,32.1739,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,10070427,Y,(UnAssigned),,10383,104373,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",BOX-666-EA,I,CORRUGATED BOX 6X6X6,,0,,340-A,BOXES CORRUGATED CARTON,,Y,Y,EA,1.01,0.35,S,S    CProd,-1.4571,N,0,0.29,31.0345,50,EA,0,7/6/2009,10/9/2009,,Y,Use Special Price,S,S,,0,0.35,+,31.0345,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,10069135,Y,(UnAssigned),,10383,104406,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",BOX-888-EA,I,CORRUGATED BOX 8X8X8,"SCORED @ 4""& 6""",0,,340-A,BOXES CORRUGATED CARTON,,Y,Y,EA,1.16,0.89,S,S    CProd,47.6854,N,0,0.42,35.7143,75,EA,0,3/15/2006,9/25/2012,8/2/2013,Y,Use Special Price,S,S,,0,0.89,+,35.1351,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,BOXPAC,32,"BOX ACQUISITIONS, LLC",,888,Y,(UnAssigned),,10383,104424,722,21,10067,,
300170,"ANHEUSER BUSCH,INC.",ADH-EX238-EA,I,"2"" PREMIUM TAPE DISPENSER",,0,,310-E,TAPE DISPENSERS,,Y,Y,EA,12.9,12.9,i,i    Cust,20,N,0,10.15,20,1,EA,0,10/9/2009,10/9/2009,,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,ADHTAP,32,ADHESIVE TAPE PRODUCTS,,EC-238-01,Y,(UnAssigned),,10383,104488,753,21,10036,,
300170,"ANHEUSER BUSCH,INC.",LPS-PQ10BL-BX,I,4.5X5.5 PACKING SLIP FULL FACE,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,27.35,22.64,S,S    CProd,27.5177,N,0,15.89,23.5997,1,BX,0,5/29/2008,5/29/2008,,Y,Use Special Price,S,S,,0,22.64,+,25.0472,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,LPSIND,32,LPS INDUSTRIES,,PQ10BL,Y,(UnAssigned),,10383,105590,747,21,10142,,
300170,"ANHEUSER BUSCH,INC.",LPS-PQ12BL-BX,I,4.5X5.5 PACKING SLIP 1/4 FACE,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,30.71,19.74,S,S    CProd,33.4853,N,0,15.89,24.9843,1,BX,0,5/23/2008,5/23/2008,,Y,Use Special Price,S,S,,0,19.74,+,14.034,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,LPSIND,32,LPS INDUSTRIES,,PQ12BL,Y,(UnAssigned),,10383,105592,747,21,10142,,
300170,"ANHEUSER BUSCH,INC.",DS-5200CART-EA,I,STEEL STRAPPING CART,,0,,360-F,STEEL STRAPPING TOOLS,,Y,Y,EA,708.89,188.75,S,S    CProd,-69.0066,N,0,188.75,19.9523,1,EA,0,7/1/2008,7/1/2008,,Y,Use Special Price,S,S,,0,188.75,+,15.147,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,John Russell,DUBOSE,32,"DUBOSE STRAPPING, INC.",,141165,Y,(UnAssigned),,10383,106156,745,21,10089,,
300780,BELLINGHAM MARINE,WP-18-115-CS,I,STRETCH FILM 30.5MIC X 1000',4/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,76.78,64.57,p30,p30  Cust,29.9985,N,0,65.12,37.8993,1,CS,0,6/4/2013,6/4/2013,,Y,(Use Cust Default),,,,0,0,+,0,6/3/2013,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,WESPLA,100,WESTERN PLASTICS,,ECO21,Y,(UnAssigned),,10384,105433,738,61,10229,,
300780,BELLINGHAM MARINE,WP-18-80-CS,I,STRETCH FILM 20.3 MIC X 1500',4/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,101.62,68.06,p30,p30  Cust,30.0029,N,0,75.79,48.9115,3,CS,0,12/4/2007,10/9/2019,12/14/2020,Y,(Use Cust Default),,,,0,75.79,+,37.0899,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,WESPLA,100,WESTERN PLASTICS,,PSF03,Y,(UnAssigned),,10384,105434,738,61,10229,,
300780,BELLINGHAM MARINE,DS-1100-34-EA,I,"STEEL STRAP SEALER 3/4""",,0,,360-F,STEEL STRAPPING TOOLS,,Y,Y,EA,160,102.86,p30,p30  Cust,30.0019,N,0,95.25,37.0079,1,EA,0,2/11/2010,10/29/2019,,Y,(Use Cust Default),,,,0,95.25,+,37.0079,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,100,"DUBOSE STRAPPING, INC.",,1100-3/4,Y,(UnAssigned),,10384,106151,745,61,10089,,
300780,BELLINGHAM MARINE,DS-EP-1425,I,STEELSTRAP TENSIONER,,0,,360-F,STEEL STRAPPING TOOLS,,Y,Y,EA,198.67,217.49,S,S    CProd,42.5261,N,0,217.49,39.1052,1,EA,0,1/12/2006,10/29/2019,8/1/2022,Y,Use Special Price,S,S,,0,217.49,+,31.4911,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,100,"DUBOSE STRAPPING, INC.",,EP-1425,N,(UnAssigned),,10384,106152,745,61,10089,,
300780,BELLINGHAM MARINE,SP-34 X 020-RL,I,"3/4"" BLK STEEL STRAP 0.020",1750#  APPROX. 1960'/RL,0,,360-D,STEEL STRAPPING,,Y,Y,EA,218.75,157.5,p30,p30  Cust,30,N,0,1.08,34.787,210,RL,0,3/31/2006,5/21/2010,10/19/2010,Y,(Use Cust Default),,,,0,1.68,+,53.2374,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,100,"DUBOSE STRAPPING, INC.",,151179,Y,(UnAssigned),,10384,106154,743,61,10089,,
300780,BELLINGHAM MARINE,SP-401-CS,I,"1/2""  OPEN SEALS 1000/CS",,0,,360-E,STEEL STRAPPING SEALS,,Y,Y,CS,117.82,48.36,p30,p30  Cust,30.0041,N,0,90,28,1,CS,0,7/1/2014,7/1/2014,,Y,(Use Cust Default),,,,0,90,+,28,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,100,"DUBOSE STRAPPING, INC.",,121177,Y,(UnAssigned),,10384,106155,744,61,10089,,
300780,BELLINGHAM MARINE,SP-601-CS,I,"3/4"" STEEL SEALS",5000/CS,0,,360-E,STEEL STRAPPING SEALS,,Y,Y,CS,116.92,94.29,p30,p30  Cust,30.0032,N,0,87.25,31.2321,1,CS,0,3/31/2006,10/14/2014,,Y,(Use Cust Default),,,,0,87.25,+,31.2321,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,100,"DUBOSE STRAPPING, INC.",,164000,Y,(UnAssigned),,10384,106157,744,61,10089,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ABL-P12-BD,I,"1/2"" X 48"" X 250' BUBBLE WRAP",,0,,330-D,BUBBLE,,N,Y,BD,95.39,93.61,p30,p30  Cust,29.9968,N,0,81.57,49.2338,1,BD,0,3/6/2006,4/24/2013,5/13/2013,Y,(Use Cust Default),,,,0,81.57,+,36.0441,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,STOROP,51,"STOROPACK, INC.",,L-LD PERF 12 NO SLIT,Y,(UnAssigned),,10386,104457,725,71,10199,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ID-CM02032S-EA,I,#32 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,Y,Y,EA,6.12,5.24,P30,P30  CProd,29.9618,N,0,5.24,29.9618,5,EA,0,10/27/2025,10/27/2025,,Y,30% Profit Margin,P30,P,,30,0,+,0,10/23/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,51,DADE PAPER,,D07670,Y,(UnAssigned),,10386,104773,692,71,10306,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ID-8J8-CS,I,8oz WHITE FOAM CUP,DART 1000/CS,0,,220-A,CUPS FOAM,,Y,Y,CS,38.81,38.81,p30,p30  Cust,29.9923,N,0,,,,CS,0,,,,Y,(Use Cust Default),,,,0,20.8,+,20,2/19/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,51,DADE PAPER,,80097,Y,(UnAssigned),,10386,105056,653,71,10306,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,GR-2X2X3X 16-CS,I,CRDBRD CORNER PROTECTOR,.0160 1000/CS,0,,330-E,CORNER PROTECTORS,,Y,Y,CS,120.31,111.71,p30,p30  Cust,29.9973,N,0,78.57,22.9986,1,CS,0,12/14/2006,2/8/2010,2/27/2011,Y,(Use Cust Default),,,,0,86.23,+,11.6401,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BOXPAC,51,"BOX ACQUISITIONS, LLC",,SP223160,Y,(UnAssigned),,10386,105319,729,71,10067,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,WP-18-115-CS,I,STRETCH FILM 30.5MIC X 1000',4/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,76.78,64.57,P30,P30  CProd,29.9985,N,0,63.72,37.4137,2,CS,0,2/18/2013,3/2/2020,5/15/2020,Y,30% Profit Margin,P30,P,,30,63.72,+,37.3509,2/15/2013,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,WESPLA,51,WESTERN PLASTICS,IT-18-120,ECO21,Y,(UnAssigned),,10386,105433,738,71,10229,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,KRY-B04-BX,I,4oz BOWL BLOCKS W/HANGER,12/CS,0,,130-I,BOWL BLOCKS & URINAL SCREENS,,Y,Y,BX,11.74,10.9,p30,p30  Cust,30.0183,N,0,10.9,30.0183,2,BX,0,1/19/2006,11/22/2023,6/19/2024,Y,(Use Cust Default),,,,0,11.9,+,35.8992,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,LAGASS,51,ESSENDANT RECEIVABLES INC.,,KRY-B04,Y,(UnAssigned),,10386,105525,627,71,10137,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,BB-MB-36-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,Y,Y,RL,42.69,39.03,p30,p30  Cust,30.0026,N,0,21.21,24.9882,1,RL,0,2/20/2015,2/20/2015,,Y,(Use Cust Default),,,,0,21.21,+,24.9882,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,GORPAP,51,GORDON PAPER COMPANY,,"36""-40#",Y,(UnAssigned),,10386,105656,732,71,10242,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,SB-BLEACH-CS,I,HOUSEHOLD BLEACH 6% 6/1GL,128oz,0,,130-M,CHEMICAL BLEACH,,Y,Y,CS,38.8,27.71,p30,p30  Cust,29.9892,N,0,,,,CS,0,,,,Y,(Use Cust Default),,,,0,10.76,+,25,2/19/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,51,DADE PAPER,,G00077,Y,(UnAssigned),,10386,106038,635,71,10306,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,DS-12 X 020-RL,I,"1/2"" BLK STEEL STRAP 0.020",1170# APPROX. 3087',0,,360-D,STEEL STRAPPING,,Y,Y,EA,172.54,157.5,p30,p30  Cust,30,N,0,152.86,30.0013,1,RL,0,1/31/2006,2/7/2025,2/10/2025,Y,(Use Cust Default),,,,0,1.18,+,29.661,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,51,"DUBOSE STRAPPING, INC.",,151177,Y,(UnAssigned),,10386,106149,743,71,10089,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,SP-401-CS,I,"1/2""  OPEN SEALS 1000/CS",,0,,360-E,STEEL STRAPPING SEALS,,Y,Y,CS,117.82,48.36,p30,p30  Cust,30.0041,N,0,48.36,30.0041,1,CS,0,7/2/2015,2/7/2025,,Y,(Use Cust Default),,,,0,89.75,+,27.7994,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,51,"DUBOSE STRAPPING, INC.",,121177,Y,(UnAssigned),,10386,106155,744,71,10089,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ST-24X36-50#-BD,I,"24"" X 36"" 50# NEWSPRINT",,0,,330-I,PAPER NEWSPRINT,,Y,Y,BD,45.91,45.59,p30,p30  Cust,30.0066,N,0,31.93,20.0125,8,BD,0,7/15/2016,2/17/2020,5/14/2020,Y,(Use Cust Default),,,,0,24,+,25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BOCBOA,51,"BOCKS BOARD PACKAGING,INC",,GRD24X36,Y,(UnAssigned),,10386,106302,733,71,10066,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ST-ABL-S24P12-BD,I,"1/2"" X 24"" X 250' BUBBLE WRAP","PERF 12""",0,,330-D,BUBBLE,,Y,Y,BD,90.89,93.61,p30,p30  Cust,29.9968,N,0,73.57,44.8416,2,BD,0,7/23/2015,10/13/2020,5/25/2023,Y,(Use Cust Default),,,,0,73.57,+,44.8416,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,STOROP,51,"STOROPACK, INC.",,L-LD SLIT 24 PERF 12,Y,(UnAssigned),,10386,106778,725,71,10199,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,IT-300-3X110-CS,I,72MM X 100M CLEAR CARTON TAPE,24/CS,0,,310-H,TAPE CARTON SEALING,,N,Y,CS,136.53,87.77,p30,p30  Cust,29.9989,N,0,67.45,10.6894,1,CS,0,1/9/2012,3/2/2020,5/8/2020,Y,(Use Cust Default),,,,0,67.45,+,29.9016,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,INTTAP,51,INTERTAPE POLYMER CORP.,,G8155,Y,(UnAssigned),,10386,107832,748,71,10125,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ST-24X36-25#-BD,I,"24"" X 36"" 25# NEWSPRINT",,0,,330-I,PAPER NEWSPRINT,,Y,Y,BDL,28.38,18.24,p30,p30  Cust,29.989,N,0,17.29,24.9855,6,BD,0,4/18/2016,4/12/2019,7/8/2019,Y,(Use Cust Default),,,,0,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BOCBOA,51,"BOCKS BOARD PACKAGING,INC",,24X36-25#,Y,(UnAssigned),,10386,109514,733,71,10066,,
300880,B.F.E./BRAKE-FUNDERBURKE ENTERPRISE,ID-VBLH243110-CS,I,24x31 1MIL BLACK CANLINER,500/CS (10 GALLON),0,,120-A,CANLINER LOW LINEAR,,Y,Y,CS,86.13,30.56,S,S    CProd,-26.8325,N,0,33.07,29.997,1,CS,0,9/14/2023,9/14/2023,,Y,Use Special Price,S,S,,0,30.56,+,24.2474,9/13/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,51,DADE PAPER,,VBLH243110B,Y,(UnAssigned),,10386,109787,674,71,10306,,
