PONumber,PODate,LineNum,LineType,VendorAcct,SupplierPartNum,ItemCode,Description,NumOrdered,ExpReceiveDate,NumReceived,DateReceived,NumBO,BOExpReceiveDate,POCost,Amount,TaxableAmt,TaxFlag,PurchUnitShipWgt,PurchUnitShipCubes,TotalShipWgt,TotalShipCubes,Carrier,StockUnit,PurchUnit,PurchStockMult,StockQtyOrdered,StockQtyReceived,StockQtyBO,PurchCostUnit,PurchCostMult,CostRoundCtrl,StockUnitCost,StockUnitLandedCost,SpecialOrderFlag,SpecialOrderNum,SpecialOrderCustAcct,SpecialOrderCustName,HazMatFlag,HazMatCode,OneTimeCostFlag,,
209322,12/29/2015,5,I,SOUPAP,SP-805562-CS,125092,8x4x18 1.5MIL POLY BAG,43,,43,12/30/2015,0,,28.49,1225.07,0,N,0,0,0,0,Best Way,CS,CS,1,43,43,0,CS,1,4,28.49,28.49,N,,,,N,,N,,
209322,12/29/2015,6,I,SOUPAP,BOX-48X40-EA,681052,CORRUGATED SHEETS,600,,600,12/30/2015,0,,0.63,378,0,N,0,0,0,0,Best Way,EA,EA,1,600,600,0,EA,1,4,0.63,0.63,N,,,,N,,N,,
209323,12/29/2015,1,I,DADEP100,ID-CM02032S-EA,D07670,#32 4-PLY COTTON MOPHEAD,3,,3,12/30/2015,0,,33.76,101.28,0,N,0,0,0,0,Best Way,EA,CS,12,36,36,0,CS,1,4,2.8133,2.8133,N,,,,N,,N,,
209323,12/29/2015,2,I,DADEP100,GP-D802A-CS,179095,13X17 DISPENSER NAPKIN 6M/CS,5,,5,12/30/2015,0,,36.99,184.95,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,36.99,37.1,N,,,,N,,N,,
209323,12/29/2015,3,I,DADEP100,GP-N7141A-CS,180127,CHATEAU 17X17 1/4F NAPKIN,4,,4,12/30/2015,0,,31.86,127.44,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,31.86,31.86,N,,,,N,,N,,
209323,12/29/2015,4,I,DADEP100,ID-9PHQR-CS,287752,"DART 9"" HONEY BEIGE LAMINATED",3,,2,12/30/2015,1,,25.66,51.32,0,N,0,0,0,0,Best Way,CS,CS,1,3,2,1,CS,1,4,25.66,25.66,N,,,,N,,N,,
209323,12/29/2015,5,I,DADEP100,ID-44TJ32-CS,82225,DART 44OZ WHITE FOAM CUP,1,,1,12/30/2015,0,,31.69,31.69,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,31.69,31.69,N,,,,N,,N,,
209323,12/29/2015,6,I,DADEP100,GNP-SN243VW-CS,235126,"8.25"" X 8"" X 3"" 3 COMP WHT",4,,4,12/30/2015,0,,14.55,58.2,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,14.55,14.55,N,,,,N,,N,,
209323,12/29/2015,7,I,DADEP100,ID-12J12-CS,81096,12OZ WHITE FOAM CUP(12JL),3,,3,12/30/2015,0,,23.23,69.69,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,23.23,23.23,N,,,,N,,N,,
209323,12/29/2015,8,I,DADEP100,ID-6J6-CS,80045,6OZ WHITE FOAM CUP(6JL)(1000),3,,3,12/30/2015,0,,14,42,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,14,14,N,,,,N,,N,,
209323,12/29/2015,9,I,DADEP100,ID-10PHQR-CS,287754,"DART 10.25"" HONEY BEIGE",2,,2,12/30/2015,0,,34.4,68.8,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,34.4,34.4,N,,,,N,,N,,
209323,12/29/2015,10,I,DADEP100,ID-6PWCR-CS,287510,"6"" FOAM PLATE 1000/CS",2,,2,12/30/2015,0,,15.1,30.2,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,15.1,15.1,N,,,,N,,N,,
209323,12/29/2015,11,I,DADEP100,ID-7229-RL,307006,VIC BAY 18X2000' FOOD FILM,2,,2,12/30/2015,0,,12.5,25,0,N,0,0,0,0,Best Way,RL,RL,1,2,2,0,RL,1,4,12.5,12.5,N,,,,N,,N,,
209323,12/29/2015,12,I,DADEP100,DP-22500-CS,235019,5-5/8 X 5-3/4 X 3-1/4 1 COMP,3,,3,12/30/2015,0,,19.92,59.76,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,19.92,19.92,N,,,,N,,N,,
209323,12/29/2015,13,I,DADEP100,PAD-98N-CS,K02130,LIGHT DUTY CLEANING PAD WHITE,7,,7,12/30/2015,0,,5.25,36.75,0,N,0,0,0,0,Best Way,CS,CS,1,7,7,0,CS,1,4,5.25,5.25,N,,,,N,,N,,
209323,12/29/2015,14,I,DADEP100,ID-L475-BX,421046,4.75''x5'' PATTY PAPER,4,,4,12/30/2015,0,,3.1,12.4,0,N,0,0,0,0,Best Way,Each,Each,1,4,4,0,Each,1,4,3.1,3.1,N,,,,N,,N,,
209323,12/29/2015,15,I,DADEP100,ID-10J10-CS,364006,10OZ WHITE FOAM CUP(10JL),2,,2,12/30/2015,0,,20.86,41.72,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,20.86,20.86,N,,,,N,,N,,
209323,12/29/2015,16,I,DADEP100,ID-16J16-CS,81163,16OZ WHITE FOAM CUP(16SL),6,,6,12/30/2015,0,,33.55,201.3,0,N,0,0,0,0,Best Way,CS,CS,1,6,6,0,CS,1,4,33.55,33.55,N,,,,N,,N,,
209323,12/29/2015,17,I,DADEP100,ID-9PWCR-CS,287514,"9"" FOAM PLATE 500/CS",3,,3,12/30/2015,0,,15.5,46.5,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,15.5,15.5,N,,,,N,,N,,
209323,12/29/2015,18,I,DADEP100,ID-624.FOIL-RL,3116,624 18X500 HVY WT ALUM FOIL,5,,5,12/30/2015,0,,20.99,104.95,0,N,0,0,0,0,Best Way,RL,RL,1,5,5,0,RL,1,4,20.99,20.99,N,,,,N,,N,,
209323,12/29/2015,19,I,DADEP100,ID-1750-CS,150038,STAINLESS STEEL SCRUBBER(12),3,,3,12/30/2015,0,,4.6,13.8,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,4.6,4.6,N,,,,N,,N,,
209322,12/29/2015,7,I,SOUPAP,SP-174002-CS,174002,PK6SC CLEAR 6 OZ DELI CONT,6,,2,12/30/2015,4,,26.26,52.52,0,N,0,0,0,0,Best Way,CS,CS,1,6,2,4,CS,1,4,26.26,26.26,N,,,,N,,N,,
209322,12/29/2015,8,I,SOUPAP,SP-LKC409/174026,26300,PPLID RECESSED DELI LID  10/50,6,,6,12/30/2015,0,,15.31,91.86,0,N,0,0,0,0,Best Way,CS,CS,1,6,6,0,CS,1,4,15.31,15.31,N,,,,N,,N,,
209310,12/21/2015,17,I,LAGASS,ID-GOJ5162-CS,GOJ 5162-03,LUXURY FOAM ANTIBACTERIAL SOAP,6,,6,12/30/2015,0,,40.03,240.18,0,N,0,0,0,0,BEST WAY,CS,CS,1,6,6,0,CS,1,4,40.03,40.03,N,,,,N,,N,,
209310,12/21/2015,18,I,LAGASS,RPP-GC3632-CS,NTC A3632,"NAT 3-3/8 X 6.25"" 1PRT GREEN",3,,3,12/30/2015,0,,25.3,75.9,0,N,0,0,0,0,BEST WAY,CTN,CTN,1,3,3,0,CTN,1,4,25.3,25.3,N,,,,N,,N,,
209324,12/29/2015,1,I,DADEP100,DP-SUSHI TRAY-CS,SUSHI TRAY,LONG SUSHI TRAY,20,,20,1/6/2016,0,,91.17,1823.4,0,N,0,0,0,0,Best Way,Each,Each,1,20,20,0,Each,1,4,91.17,91.17,N,,,,N,,N,,
209325,12/29/2015,1,I,AMSAN100,TYCVLR3037-100B,TYCVLR3037-100B,30X37 1.0 MIL 200/CS BLK,2,,2,12/30/2015,0,,19.27,38.54,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,19.27,19.27,N,,,,N,,N,,
209325,12/29/2015,2,I,AMSAN100,ID-VBCP2609-CS,ECICPW6602,CENTERPULL TOWEL 2 PLY 8X660,4,,2,12/30/2015,2,,19.25,38.5,0,N,0,0,0,0,Best Way,CS,CS,1,4,2,2,CS,1,4,19.25,19.25,N,,,,N,,N,,
209325,12/29/2015,3,I,AMSAN100,CF-4046 1.2-CS,REN24543-CA,40 X 46 1.2 MIL CLEAR CANLINER,10,,10,12/30/2015,0,,23.97,239.7,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,23.97,23.97,N,,,,N,,N,,
209325,12/29/2015,4,I,AMSAN100,CF-3860-150B-CS,TYCVLR3860-150B,38X60 1.5 MIL 100/CS BLK,10,,10,12/30/2015,0,,24.9,249,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,24.9,24.9,N,,,,N,,N,,
209325,12/29/2015,5,I,AMSAN100,HD-ECIB-800-6-CS,ECIB-800-6,ROLL TOWEL WHITE 8X8006/CS,10,,10,12/30/2015,0,,21.54,215.4,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,21.54,21.54,N,,,,N,,N,,
209325,12/29/2015,6,I,AMSAN100,SW-SCACB530-CS,BWP49140,C FOLD WHITE,2,,2,12/30/2015,0,,24.73,49.46,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,24.73,24.73,N,,,,N,,N,,
209325,12/29/2015,7,I,AMSAN100,TCC401543,TCC401543,1600ML ONE SHOT SOAP,3,,3,12/30/2015,0,,51.68,155.04,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,51.68,51.68,N,,,,N,,N,,
209317-1,12/28/2015,1,I,AMSAN100,HD-ECIK-800-6-CS,ECIK-800-6,BROWN ROLL TOWEL 8X800,22,,18,12/31/2015,4,,17.3,311.4,0,N,0,0,0,0,Best Way,CS,CS,1,22,18,4,CS,1,4,17.3,17.3,N,,,,N,,N,,
209317-1,12/28/2015,2,I,AMSAN100,CF-3860-150B-CS,TYCVLR3860-150B,38X60 1.5 MIL 100/CS BLK,5,,0,12/31/2015,5,,24.9,0,0,N,0,0,0,0,Best Way,CS,CS,1,5,0,5,CS,1,4,24.9,24.9,N,,,,N,,N,,
209327,12/30/2015,1,I,ADHTAP,SF-278A-EA,SF-278A,STRETCH FILM DISPENSER 12-18'',6,,6,1/7/2016,0,,21,126,0,N,0,0,0,0,BEST WAY,Each,Each,1,6,6,0,Each,1,4,21,21,N,,,,N,,N,,
209310-1,12/21/2015,1,I,LAGASS,UNS-824C-EA,UNS-824C,LOOP&BAND 24OZ COTTON SCREW,1,,0,1/12/2016,1,,81.16,0,0,N,0,0,0,0,BEST WAY,EA,CS,12,12,0,12,CS,1,4,6.7633,6.7733,N,,,,N,,N,,
209310-1,12/21/2015,2,I,LAGASS,HFA-402070-CS,402070HFA,STEAMTABLE PAN FULL MEDIUM(50),1,,1,1/12/2016,0,,29.1,29.1,0,N,0,0,0,0,BEST WAY,CS,CS,1,1,1,0,CS,1,4,29.1,29.1,N,,,,N,,N,,
209322-1,12/29/2015,1,I,SOUPAP,ID-BA10-CS,54094,"10"" BAMBOO SKEWERS 10/100",4,,4,1/13/2016,0,,7.13,28.52,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,7.13,7.13,N,,,,N,,N,,
209322-1,12/29/2015,2,I,SOUPAP,SP-174002-CS,174002,PK6SC CLEAR 6 OZ DELI CONT,4,,0,1/13/2016,4,,26.26,0,0,N,0,0,0,0,Best Way,CS,CS,1,4,0,4,CS,1,4,26.26,26.26,N,,,,N,,N,,
209323-1,12/29/2015,1,I,DADEP100,ID-9PHQR-CS,287752,"DART 9"" HONEY BEIGE LAMINATED",1,,1,1/12/2016,0,,25.66,25.66,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,25.66,25.66,N,,,,N,,N,,
209325-1,12/29/2015,1,I,AMSAN100,ID-VBCP2609-CS,ECICPW6602,CENTERPULL TOWEL 2 PLY 8X660,2,,2,12/31/2015,0,,19.25,38.5,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,19.25,19.25,N,,,,N,,N,,
209328,12/31/2015,1,I,ROYAL100,R-LCO-KG-XL,LCO-KG-XL,SP-LCO-KG-XL WHITE LAB COAT,50,,50,1/12/2016,0,,36.79,1839.5,0,N,0,0,0,0,Best Way,CS,CS,1,50,50,0,CS,1,4,36.79,36.79,N,,,,N,,N,,
209328,12/31/2015,2,I,ROYAL100,RPP-RP145B-BX,RP-145B,MEDIUM RARE STEAK MARKER 10/1M,1,,1,1/12/2016,0,,52.2,52.2,0,N,0,0,0,0,Best Way,BX,CS,5,5,5,0,CS,1,4,10.44,10.44,N,,,,N,,N,,
209328,12/31/2015,3,I,ROYAL100,RPP-RP145C-BX,RP-145C,MEDIUM STEAK MARKER 10/1M,2,,2,1/12/2016,0,,52.2,104.4,0,N,0,0,0,0,Best Way,BX,CS,10,20,20,0,CS,1,4,5.22,5.22,N,,,,N,,N,,
209328,12/31/2015,4,I,ROYAL100,RPP-RP145D-BX,RP-145D,MEDIUM WELL STEAK MARKER 10/1M,2,,2,1/12/2016,0,,52.2,104.4,0,N,0,0,0,0,Best Way,BX,CS,10,20,20,0,CS,1,4,5.22,5.22,N,,,,N,,N,,
209328,12/31/2015,5,I,ROYAL100,RPP-RP145E-BX,RPP-RP145E,WELL STEAK MARKER 10/1M,1,,1,1/12/2016,0,,52.2,52.2,0,N,0,0,0,0,Best Way,BX,CS,10,10,10,0,CS,1,4,5.22,5.22,N,,,,N,,N,,
209317-2,12/28/2015,1,I,AMSAN100,HD-ECIK-800-6-CS,ECIK-800-6,BROWN ROLL TOWEL 8X800,4,,4,1/5/2016,0,,17.3,69.2,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,17.3,17.3,N,,,,N,,N,,
209317-2,12/28/2015,2,I,AMSAN100,CF-3860-150B-CS,TYCVLR3860-150B,38X60 1.5 MIL 100/CS BLK,5,,0,1/5/2016,5,,24.9,0,0,N,0,0,0,0,Best Way,CS,CS,1,5,0,5,CS,1,4,24.9,24.9,N,,,,N,,N,,
209330,1/4/2016,1,I,AMSAN100,HD-SCASK1850A-CS,BWP47000,BROWN SINGLE FOLD TOWEL,2,,2,1/5/2016,0,,17.52,35.04,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,17.52,17.52,N,,,,N,,N,,
209330,1/4/2016,2,I,AMSAN100,CF-3340-16N-CS,TYCVLH3340-16N,33X40 NATURAL 16MIC  (250),2,,2,1/5/2016,0,,17.94,35.88,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,17.94,17.94,N,,,,N,,N,,
209330,1/4/2016,3,I,AMSAN100,HD-REN07109-MS,REN07109-MS,LAVENDER ALL PURPOSE 4/1,1,,1,1/5/2016,0,,28.8,28.8,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,28.8,28.8,N,,,,N,,N,,
209330,1/4/2016,4,I,AMSAN100,CF-3860-17N,TYCVLH3860-17N,38x60 17 MIC NATURAL 200/CS,2,,2,1/5/2016,0,,25.29,50.58,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,25.29,25.29,N,,,,N,,N,,
209330,1/4/2016,5,I,AMSAN100,CF-4046 1.2-CS,REN24543-CA,40 X 46 1.2 MIL CLEAR CANLINER,10,,10,1/5/2016,0,,23.97,239.7,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,23.97,23.97,N,,,,N,,N,,
209330,1/4/2016,6,I,AMSAN100,HD-ECIEX-4000MFB,ECIEX-4000MFB,MULTIFOLD TOWEL WHITE 4000/CS,10,,10,1/5/2016,0,,17.64,176.4,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,17.64,17.64,N,,,,N,,N,,
209330,1/4/2016,7,I,AMSAN100,CF-2433-06N-CS,TYCVLH2433-06N,24X33 6 MIC NATURAL,5,,5,1/5/2016,0,,17.63,88.15,0,N,12.1,0,60.5,0,Best Way,CS,CS,1,5,5,0,CS,1,4,17.63,17.63,N,,,,N,,N,,
209330,1/4/2016,8,I,AMSAN100,SPA3096-04,SPA3096-04,XTRACTION II CARPET CLEANER,2,,0,1/5/2016,2,,28.56,0,0,N,0,0,0,0,Best Way,CS,CS,1,2,0,2,CS,1,4,28.56,28.56,N,,,,N,,N,,
209330,1/4/2016,9,I,AMSAN100,SW-42-1550-CS,BWP06480,DUBLSOFT TTISSUE 2PLY 80/CASE,2,,2,1/5/2016,0,,40.71,81.42,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,40.71,40.71,N,,,,N,,N,,
209330,1/4/2016,10,I,AMSAN100,SW-SCACB530-CS,BWP49140,C FOLD WHITE,3,,3,1/5/2016,0,,24.73,74.19,0,N,0,0,0,0,Best Way,CS,CS,1,3,3,0,CS,1,4,24.73,24.73,N,,,,N,,N,,
209330,1/4/2016,11,I,AMSAN100,CF-4348-150B-CS,TYCVLR4348-150B,43X48 1.5ML 100/CS BLK,1,,1,1/5/2016,0,,23,23,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,23,23,N,,,,N,,N,,
209330,1/4/2016,12,I,AMSAN100,TYCVLR4348-200B,TYCVLR4348-200B,43X48 2.0 ML 100/CS BLK,4,,4,1/5/2016,0,,29.56,118.24,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,29.56,29.56,N,,,,N,,N,,
209330,1/4/2016,13,I,AMSAN100,CF-3340-150B-CS,TYCVLR3340-125B,33X40 1.25 MIL 100/CS BLACK,1,,1,1/5/2016,0,,11.82,11.82,0,N,0,0,0,0,Best Way,CS,CS,1,1,1,0,CS,1,4,11.82,11.82,N,,,,N,,N,,
209330,1/4/2016,14,I,AMSAN100,HD-ECIB-800-6-CS,ECIB-800-6,ROLL TOWEL WHITE 8X8006/CS,10,,10,1/5/2016,0,,21.54,215.4,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,21.54,21.54,N,,,,N,,N,,
209330,1/4/2016,15,I,AMSAN100,HD-ECIK-800-6-CS,ECIK-800-6,BROWN ROLL TOWEL 8X800,15,,15,1/5/2016,0,,17.3,259.5,0,N,0,0,0,0,Best Way,CS,CS,1,15,15,0,CS,1,4,17.3,17.3,N,,,,N,,N,,
209330,1/4/2016,16,I,AMSAN100,HD-REN02484-CS,REN02484,PINK & KLEAN HAND SOAP 12/800,2,,2,1/5/2016,0,,25.92,51.84,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,25.92,25.92,N,,,,N,,N,,
209331,1/4/2016,1,I,CCPIN100,WFS-358420,WFS-358420,13X21 WH.FOOD SERVICE WIPE,42,,42,1/7/2016,0,,19,798,0,N,0,0,0,0,Best Way,Each,Each,1,42,42,0,Each,1,4,19,19,N,,,,N,,N,,
209330,1/4/2016,17,I,AMSAN100,ID-VBLH303675W-C,REN22527-CA,30X36 .74 MIL 200/CS WHT,4,,4,1/5/2016,0,,16.07,64.28,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,16.07,16.07,N,,,,N,,N,,
209332,1/4/2016,1,I,TRADE100,TX-VLG5201-CS,VLG5201,LARGE VINYL CLEAR POWDER FREE,20,,20,1/7/2016,0,,20.75,415,0,N,0,0.74,0,14.8,Best Way,CS,CS,1,20,20,0,CS,1,4,20.75,20.75,N,,,,N,,N,,
209332,1/4/2016,2,I,TRADE100,TX-VMD5201-CS,VMD5201,MED VINYL CLEAR POWDER FREE,10,,10,1/7/2016,0,,20.75,207.5,0,N,0,0.74,0,7.4,Best Way,CS,CS,1,10,10,0,CS,1,4,20.75,20.75,N,,,,N,,N,,
209332,1/4/2016,3,I,TRADE100,TX-LXL5101-BX,LXL5101,X-LRG LATEX CREAM POWDER GLOVE,2,,2,1/7/2016,0,,32,64,0,N,0,0,0,0,Best Way,BX,CS,10,20,20,0,CS,1,4,3.2,3.2,N,,,,N,,N,,
209332,1/4/2016,4,I,TRADE100,SS-PPH-WH-XL-CS,PH0310010,POLYPOPYLENE HOOD,5,,5,1/7/2016,0,,30.5,152.5,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,30.5,30.5,N,,,,N,,N,,
209332,1/4/2016,5,I,TRADE100,TX-VXL5201-CS,VXL5201,XL VINYL CLEAR POWDER FREE,20,,20,1/7/2016,0,,20.75,415,0,N,0,0.74,0,14.8,Best Way,CS,CS,1,20,20,0,CS,1,4,20.75,20.75,N,,,,N,,N,,
209332,1/4/2016,6,I,TRADE100,TX-VLG5101-BX,VLG5101,LARGE VINYL CLEAR POWDER GLOVE,8,,8,1/7/2016,0,,20.5,164,0,N,0,0,0,0,Best Way,BX,CS,10,80,80,0,CS,1,4,2.05,2.05,N,,,,N,,N,,
209332,1/4/2016,7,I,TRADE100,TX-PS18B-CS,PS18B,"18"" BLUE POLY SLEEVES 10/100",10,,10,1/7/2016,0,,23,230,0,N,0,0,0,0,Best Way,CS,CS,1,10,10,0,CS,1,4,23,23,N,,,,N,,N,,
209333,1/4/2016,1,I,DISLAB,DL-3-ORA-RL,"3""-CIR-ORANGE","3"" ORANGE CIRCLE LABEL 1M/RL",3,,2,1/11/2016,1,,23.75,47.5,0,N,0,0,0,0,UPS,M,M,1,3,2,1,M,1,4,23.75,23.75,N,,,,N,,N,,
209333,1/4/2016,2,I,DISLAB,DL-3-YEL-RL,"3""-CIR-YEL","3"" YELLOW CIRCLE LABEL 1M/RL",3,,2,1/11/2016,1,,23.75,47.5,0,N,0,0,0,0,UPS,M,M,1,3,2,1,M,1,4,23.75,23.75,N,,,,N,,N,,
209333,1/4/2016,3,I,DISLAB,DL-3-GRN-RL,"3""-CIR-GREEN","3"" GREEN CIRCLE LABEL 1M/RL",15,,10,1/11/2016,5,,23.75,237.5,0,N,0,0,0,0,UPS,M,M,1,15,10,5,M,1,4,23.75,23.75,N,,,,N,,N,,
209333,1/4/2016,4,I,DISLAB,DL-3-PINK-RL,"3""-CIR-PINK","3"" PINK CIRCLE LABEL 1M/RL",15,,10,1/11/2016,5,,23.75,237.5,0,N,0,0,0,0,UPS,M,M,1,15,10,5,M,1,4,23.75,23.75,N,,,,N,,N,,
209334,1/4/2016,1,I,LABMAS,LM-Z-EZ4-EA,Z-EZ4,CORROSIVE 8 VINYL PLACARDS,400,,400,1/7/2016,0,,0.3,120,0,N,0,0,0,0,BEST WAY,EA,EA,1,400,400,0,EA,1,4,0.3,0.338,N,,,,N,,N,,
209334,1/4/2016,2,I,LABMAS,LM-Z-EZ2-BNDL,Z-EZ2,FLAMMABLE 3 VINYL PLACARDS,400,,400,1/7/2016,0,,0.3,120,0,N,0,0,0,0,BEST WAY,EA,EA,1,400,400,0,EA,1,4,0.3,0.341,N,,,,N,,N,,
209334,1/4/2016,3,N,LABMAS,LM-PSRDT-BNDL,LM,MARINE POLLUTANT MARKING,400,,0,1/7/2016,400,,0.7,0,0,N,0,0,0,0,BEST WAY,Each,Each,1,400,0,400,Each,1,4,0.7,0.7,N,,,,N,,N,,
209334,1/4/2016,4,I,LABMAS,EZ-19,EZ-19,MISC 9 REMOVABLE PLACARD,400,,0,1/7/2016,400,,0.4,0,0,N,0,0,0,0,BEST WAY,Each,Each,1,400,0,400,Each,1,4,0.4,0.4,N,,,,N,,N,,
209335,1/4/2016,1,I,DADEP100,ID-CLO-30966-CS,30966,CLOROX BLEACH CONC 3/121OZ,54,,54,1/5/2016,0,,11.06,597.24,0,N,0,0,0,0,Best Way,CS,CS,1,54,54,0,CS,1,4,11.06,11.06,N,,,,N,,N,,
209335,1/4/2016,2,I,DADEP100,ID-20JL-CS,82062,"VENTED TRANS LID(8SJ20,12SJ20)",2,,2,1/5/2016,0,,16.34,32.68,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,16.34,16.34,N,,,,N,,N,,
209335,1/4/2016,3,I,DADEP100,DP-325183-BX,325185,"7.75"" UNWRAP TRANS STRAW(285T)",2,,2,1/5/2016,0,,32.63,65.26,0,N,0,0,0,0,Best Way,BX,CS,50,100,100,0,CS,1,4,0.6526,0.6526,N,,,,N,,N,,
209335,1/4/2016,4,I,DADEP100,GNP-SN225-3LBLK,235081,"6"" BLACK HINGED FOAM TRAY 500",5,,5,1/5/2016,0,,22.44,112.2,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,22.44,22.44,N,,,,N,,N,,
209335,1/4/2016,5,I,DADEP100,ID-9PWCR-CS,287514,"9"" FOAM PLATE 500/CS",8,,8,1/5/2016,0,,15.5,124,0,N,0,0,0,0,Best Way,CS,CS,1,8,8,0,CS,1,4,15.5,15.5,N,,,,N,,N,,
209335,1/4/2016,6,I,DADEP100,GP-D802A-CS,179095,13X17 DISPENSER NAPKIN 6M/CS,4,,4,1/5/2016,0,,36.99,147.96,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,36.99,37.1,N,,,,N,,N,,
209336,1/4/2016,3,I,AMSAN100,HD-REN06125-CS,REN06125-WB,TOILET TISSUE 36/CS 865 SHEETS,2,,2,1/11/2016,0,,40.39,80.78,0,N,0,0,0,0,Best Way,CS,CS,1,2,2,0,CS,1,4,40.39,40.39,N,,,,N,,N,,
209332,1/4/2016,8,I,TRADE100,TX-NSM5201-BX,NSM5201,SMALL NITRILE BLUE POWDER FREE,7,,7,1/7/2016,0,,40,280,0,N,0,0,0,0,Best Way,BX,CS,10,70,70,0,CS,1,4,4,4,N,,,,N,,N,,
209332,1/4/2016,9,I,TRADE100,TX-NLG5201-BX,NLG5201,LRG NITRILE BLUE POWDER FREE,20,,20,1/7/2016,0,,40,800,0,N,0,0,0,0,Best Way,BX,CS,10,200,200,0,CS,1,4,4,4,N,,,,N,,N,,
209336,1/4/2016,4,I,AMSAN100,HD-REN03951-EA,REN03951,"11"" TOILET BRUSH",7,,7,1/11/2016,0,,1.63,11.41,0,N,0,0,0,0,Best Way,Each,Each,1,7,7,0,Each,1,4,1.63,1.63,N,,,,N,,N,,
209336,1/4/2016,5,I,AMSAN100,REN03801,REN03801,TOILET SEAT COVERS(5000),4,,4,1/11/2016,0,,28.13,112.52,0,N,0,0,0,0,Best Way,CS,CS,1,4,4,0,CS,1,4,28.13,28.13,N,,,,N,,N,,
209338,1/5/2016,1,I,SEATITE,S-VB21319WKT-2M,WKTD 2-1/2X13-1/2X19,WKTD 2-1/2X13-1/2X19X1-1/2,150,,150,2/2/2016,0,,80.36,12054,0,N,0,0,0,0,Best Way,CS,CS,1,150,150,0,CS,1,4,80.36,80.36,N,,,,N,,N,,
209339,1/5/2016,1,I,DADEP100,ID-TS1SW-CS,268022,TS1SW SANDWICH WEDGE 288/CS,100,,100,1/6/2016,0,,46,4600,0,N,0,0,0,0,Best Way,CS,CS,1,100,100,0,CS,1,4,46,46,N,,,,N,,N,,
209339,1/5/2016,2,I,DADEP100,ID-TS11-CS,226119,TS11CCRJT 11oz GRAB and GO CUP,50,,50,1/6/2016,0,,38,1900,0,N,0,0,0,0,Best Way,CS,CS,1,50,50,0,CS,1,4,38,38,N,,,,N,,N,,
209336,1/4/2016,2,S,AMSAN100,,,hoshs 6141,1,,1,1/11/2016,0,,15.49,15.49,0,N,0,,0,0,Best Way,EA,EA,1,1,1,0,EA,1,4,15.49,15.49,N,,,,N,,N,,
209336,1/4/2016,6,I,AMSAN100,TYCVLH4348-16N,TYCVLH4348-16N,43X48 NATURAL 16MIC CANLINER,5,,5,1/11/2016,0,,21.61,108.05,0,N,0,0,0,0,Best Way,CS,CS,1,5,5,0,CS,1,4,21.61,21.61,N,,,,N,,N,,
