ItemCode,ItemDescription,ItemExtendedDescription,ItemType,WHCode,WHDescription,StockUnit,BinNumber,ReorderPoint,LinePoint,ReorderQty,StockLevel,ShippedStock,ReceivedStock,StockOnHand,ReservedStock,StockAvailable,ItemAveUnitCost,StockValue,OnOrderFlag,OnOrderDate,OnOrderPONumber,OnOrderQty,OnOrderUnitCost,OnOrderExpectDate,OnOrderVendorAcct,OnOrderVendorName,TotalOnOrderQty,LastReceiveDate,LastReceivePONumber,FirstSaleDate,LastSaleDate,ReorderInfoCalcFlag,WHAveDayUsage,TransferInfoCalcFlag,TransferPoint,TransferQty,ItemID,WHID,VendorID,
UNS-1436-EA,"5""X36"" DUST MOP FRAME",,N,*MAIN,Main Warehouse,EA,A-1,0,0,0,2,0,0,2,0,2,4.29,8.58,N,,,0,0,,0,(No Supplier Assigned),0,2/26/2014,206622,2/10/2010,10/31/2019,N,0,N,0,0,104767,1,10137,
ID-CM02024S-EA,#24 4-PLY COTTON MOPHEAD,,I,*MAIN,Main Warehouse,EA,A-1,0,0,4,40,1,0,39,0,39,2.9917,119.67,Y,9/4/2025,215764,48,2.9917,,DADEP100,DADE PAPER,48,3/11/2026,216040,9/22/2009,3/26/2026,Y,0.6389,N,0,0,104772,1,10306,
ID-CM02032S-EA,#32 4-PLY COTTON MOPHEAD,,I,*MAIN,Main Warehouse,EA,A-1,0,0,2.139,0,0,0,0,0,0,3.6667,0,N,,,0,0,,0,(No Supplier Assigned),0,12/3/2025,215896,9/18/2009,4/2/2026,Y,0.2944,N,0,0,104773,1,10306,
HD-REN03986-CS,METAL TIP THREADED HANDLE,"15/16"" X 60""",I,*MAIN,Main Warehouse,EA,A-1,0.3249,0.3249,0.361,24,0,0,24,0,24,3.59,86.16,N,,,0,0,,0,(No Supplier Assigned),0,10/24/2024,215312,9/29/2009,8/1/2024,Y,0,N,0,0,104781,1,10432,
ID-1203NB-EA,QUICK-WAY JANITOR MOP HANDLE,,I,*MAIN,Main Warehouse,EA,A-1,0,0,0.639,1,0,0,1,0,1,7.18,7.18,N,,,0,0,,0,(No Supplier Assigned),0,2/17/2026,215996,9/22/2009,3/11/2026,Y,0.1,N,0,0,104784,1,10306,
REN02609,"60"" SCREWTYPE MOP HANDLE",,I,*MAIN,Main Warehouse,EA,A-1,0.2331,0,0,0,0,0,0,0,0,0.5417,0,N,,,0,0,,0,(No Supplier Assigned),0,4/19/2016,209660,10/6/2009,7/24/2025,N,0,N,0,0,104785,1,10432,
ID-CLO-35419-CS,LEMON FRESH PINE SOL,3/80oz,I,*MAIN,Main Warehouse,CS,4,0,0,0,0,0,0,0,0,0,51.66,0,N,,,0,0,,0,(No Supplier Assigned),0,3/24/2026,216058,10/8/2009,3/26/2026,Y,0.0111,N,0,0,104941,1,10306,
CLO-78952-CS,30 GLAD DRAWSTRING,TRASH BAG 90/CS,I,*MAIN,Main Warehouse,CS,5,0,0,0,4,0,0,4,0,4,17.57,70.28,N,,,0,0,,0,(No Supplier Assigned),0,4/6/2022,213925,9/15/2009,6/21/2022,Y,0,N,0,0,104947,1,10137,
HD-44571-CS,SOFTSOAP 7.5oz ANTIBACTERIAL,6/CS,I,*MAIN,Main Warehouse,CS,4,0,0,0,0,0,0,0,0,0,13.84,0,N,,,0,0,,0,(No Supplier Assigned),0,11/17/2022,214272-1,12/16/2009,12/2/2021,Y,0,N,0,0,104962,1,10432,
HD-785868-CS,WD40 SPECIALST SILICONE 11oz,6/CS,I,*MAIN,Main Warehouse,CS,,0.383,0.1499,0.666,0,0,0,0,0,0,50.34,0,N,,,0,0,,0,(No Supplier Assigned),0,2/18/2026,215990,6/20/2012,2/18/2026,Y,0.0444,N,0,0,104970,1,10432,
ID-DIA-88047-CS,LIQUID DIAL ANTIMICROBIAL SOAP,4/1,I,*MAIN,Main Warehouse,CS,3,0,0,0.3055,9,0,0,9,0,9,66.3329,597,N,,,0,0,,0,(No Supplier Assigned),0,4/14/2025,215538-1,10/1/2009,2/27/2026,Y,0.0111,N,0,0,105013,1,10306,
BW-AW-3500-CS,12.5X13 1/4 FOLD WHITE WIPER,18 PACKS OF 56,I,*MAIN,Main Warehouse,CS,5,0,0,3,0,0,0,0,0,0,49.5,0,N,,,0,0,,0,(No Supplier Assigned),0,10/4/2024,215240,9/24/2009,3/5/2025,Y,0,N,0,0,105028,1,10062,
ID-VB103CPPB-CS,"10.25"" 3-COMP PLASTIC PLATE",BLK 500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1,0,0,0,0,0,0,79.63,0,N,,,0,0,,0,(No Supplier Assigned),0,10/27/2025,215836,9/24/2009,12/16/2025,Y,0.0278,N,0,0,105031,1,10306,
ID-10CPWQR-CS,"10"" 3-COMP DOUBLE LAMINATED",FOAM PLATE 500/CS,I,*MAIN,Main Warehouse,CS,2,0.1499,0.1499,0.1665,1,0,0,1,0,1,51.19,51.19,N,,,0,0,,0,(No Supplier Assigned),0,1/6/2025,215397,10/29/2009,12/4/2025,Y,0.0111,N,0,0,105032,1,10306,
ID-10J10-CS,10oz WHITE FOAM CUP,DART 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1.3332,3,0,0,3,0,3,34.6,103.8,Y,4/1/2025,215524,1,39.93,,DADEP100,DADE PAPER,1,4/14/2026,216082,10/20/2009,4/15/2026,Y,0.0778,N,0,0,105033,1,10306,
ID-12BWWCR-CS,12oz FOAM BOWL DART,1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.25,4,0,0,4,0,4,26.2,104.8,Y,4/1/2025,215524,1,31.18,,DADEP100,DADE PAPER,4,9/24/2025,215790,9/16/2009,4/15/2026,Y,0.0167,N,0,0,105035,1,10306,
ID-12J12-CS,12oz WHITE FOAM CUP(12JL),DART 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.7332,7,0,0,7,0,7,38.55,269.85,Y,11/26/2025,215894,4,38.55,,DADEP100,DADE PAPER,8,4/17/2026,216084,9/15/2009,4/15/2026,Y,0.1444,N,0,0,105037,1,10306,
ID-12SL-CS,12-14 oz VENTED WHITE LID,(12J12) 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0,0,0,0,0,0,0,23.86,0,N,,,0,0,,0,(No Supplier Assigned),0,8/5/2021,213547,12/2/2009,8/9/2021,N,0,N,0,0,105039,1,10306,
ID-12SJ20-CS,12oz SQUAT FOAM FOOD CONTAINER,20JL LID 500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.8664,0,0,0,0,0,0,32.23,0,Y,4/1/2025,215524,1,32.23,,DADEP100,DADE PAPER,1,4/14/2026,216083,10/30/2009,1/2/2026,Y,0.0056,N,0,0,105040,1,10306,
ID-16J16-CS,16oz WHITE FOAM CUP(16SL),DART 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1.8672,0,0,0,0,0,0,56.9,0,Y,11/26/2025,215894,4,56.9,,DADEP100,DADE PAPER,8,3/26/2026,216061,9/17/2009,4/15/2026,Y,0.1333,N,0,0,105042,1,10306,
ID-16MJ20-CS,16oz SQUAT FOAM FOOD CONTAINER,DART 500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.3996,2,0,0,2,0,2,37.67,75.34,Y,4/1/2025,215524,1,37.67,,DADEP100,DADE PAPER,1,3/13/2025,215488,6/9/2010,4/24/2025,Y,0,N,0,0,105043,1,10306,
ID-16SL-CS,STRAW SLOTTED TRANS LID(16J16),1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1.4664,3,2,0,1,0,1,25.48,76.44,Y,10/23/2025,215838,3,25.48,,RJSCH100,RJ SCHINNER,3,3/31/2026,216065,10/27/2009,4/15/2026,Y,0.0833,N,0,0,105044,1,10306,
ID-20J16-CS,20oz WHITE FOAM CUP(16SL),DART 500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.6672,4,2,0,2,0,2,40.05,160.2,Y,4/1/2025,215524,1,40.05,,DADEP100,DADE PAPER,1,4/17/2026,216085,10/1/2009,3/30/2026,Y,0.0333,N,0,0,105045,1,10306,
ID-20JL-CS,"VENTED TRANS LID(8SJ20,12SJ20)",1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0,7,0,0,7,0,7,29.6175,207.32,N,,,0,0,,0,(No Supplier Assigned),0,7/31/2025,215715,12/16/2009,1/27/2026,Y,0.0056,N,0,0,105046,1,10306,
ID-32SL1-CS,STRAW SLOTTED TRAN LID(32TJ32),1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.3996,0,0,0,0,0,0,73.55,0,N,,,0,0,,0,(No Supplier Assigned),0,5/5/2025,215574,9/15/2009,12/16/2025,Y,0.0056,N,0,0,105050,1,10306,
ID-32TJ32-CS,32oz WHITE FOAM CUP(32SL),500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.6672,5,0,0,5,0,5,60.88,304.4,Y,4/1/2025,215524,1,60.88,,DADEP100,DADE PAPER,1,3/13/2025,215488,9/15/2009,4/29/2025,Y,0,N,0,0,105051,1,10306,
ID-6J6-CS,6oz WHITE FOAM CUP(6JL),100/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.5328,1,0,0,1,0,1,23.73,23.73,Y,10/23/2025,215838,3,23.73,,RJSCH100,RJ SCHINNER,4,3/24/2026,216058,9/30/2009,4/14/2026,Y,0.0722,N,0,0,105053,1,10306,
SP-VB6PPWF-CS,"6"" WHITE PLASTIC PLATE",1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1,6,0,0,6,0,6,45.53,273.18,Y,10/23/2025,215838,3,45.53,,RJSCH100,RJ SCHINNER,3,12/9/2025,215910,9/22/2009,12/16/2025,Y,0.0111,N,0,0,105054,1,10306,
ID-8B20-CS,8OZ WHITE FOAM BOWL DART,1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,1,2,0,0,2,0,2,30.34,60.68,N,,,0,0,,0,(No Supplier Assigned),0,2/8/2016,209464,11/22/2010,4/4/2025,Y,0,N,0,0,105055,1,10279,
ID-8J8-CS,8oz WHITE FOAM CUP,DART 1000/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0.9996,4,0,0,4,0,4,27.1726,108.69,Y,4/1/2025,215524,1,30.59,,DADEP100,DADE PAPER,1,4/6/2026,216069,9/17/2009,4/6/2026,Y,0.0278,N,0,0,105056,1,10306,
ID-8SJ20-CS,8oz EXTRA SQUAT FOAM FOOD,CONTAINER 1000/CS (20JL),I,*MAIN,Main Warehouse,CS,2,0,0,0.3996,3,0,0,3,1,2,52.0884,156.27,Y,11/26/2025,215894,2,57.28,,DADEP100,DADE PAPER,4,4/6/2026,216069,9/29/2009,4/6/2026,Y,0.0333,N,0,0,105058,1,10306,
ID-10CPWCR-CS,"10"" 3-COMP FOAM PLATE DART",500/CS,I,*MAIN,Main Warehouse,CS,2,0,0,0,-2,0,0,-2,0,-2,48.87,-97.74,Y,11/26/2025,215894,6,37.4,,DADEP100,DADE PAPER,7,3/11/2026,216040,9/15/2009,4/15/2026,Y,0.0778,N,0,0,105065,1,10306,
ID-10PWCR-CS,"10"" FOAM PLATE DART 500/CS",,I,*MAIN,Main Warehouse,CS,2,0,0,0.1665,5,0,0,5,0,5,33.05,165.25,N,,,0,0,,0,(No Supplier Assigned),0,11/6/2025,215854,9/15/2009,3/5/2026,Y,0.0444,N,0,0,105066,1,10306,
ID-Y12S-CS,12oz TRANSLUCENT CUP DART,1000/CS  098431,I,*MAIN,Main Warehouse,CS,7,0,0,0,0,0,0,0,0,0,41.71,0,Y,4/17/2025,215557-1,2,30.62,,DADEP100,DADE PAPER,2,3/17/2026,216044,10/29/2009,3/19/2026,Y,0.0111,N,0,0,105067,1,10306,
DP-PP16CUP-CS,CUP COLD PP CLEAR 16 OZ 98MM,20/50,I,*MAIN,Main Warehouse,CS,7,1,1,1,2,0,0,2,0,2,58.79,117.58,N,,,0,0,,0,(No Supplier Assigned),0,5/28/2024,215100,10/23/2009,5/22/2024,Y,0,N,0,0,105069,1,10306,
ID-5BWWC-CS,5oz FOAM BOWL DART 1000/CS,,I,*MAIN,Main Warehouse,CS,2,0.0666,0,0,3,0,0,3,0,3,34.81,104.43,N,,,0,0,,0,(No Supplier Assigned),0,11/11/2025,215864,10/16/2009,4/15/2026,Y,0.0222,N,0,0,105071,1,10137,
ID-Y5-CS,5oz TRANSLUCENT CUP DART,2500/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0.25,2,0,0,2,1,1,56.94,113.88,Y,11/26/2025,215894,2,76.17,,DADEP100,DADE PAPER,2,4/6/2026,216069,9/16/2009,4/6/2026,Y,0.0556,N,0,0,105072,1,10306,
BOX-161616-EA,CORRUGATED BOX 16X16X16,,I,*MAIN,Main Warehouse,EA,A-2,3.7508,1.2503,3.334,380,0,0,380,0,380,1.4884,565.59,N,,,0,0,,0,(No Supplier Assigned),0,7/1/2024,215150,4/10/2013,3/23/2026,Y,0.5278,N,0,0,105092,1,10067,
ID-PC100S-CS,1 OZ PORTION CUP,2500/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0,0,0,0,0,0,0,32.3,0,N,,,0,0,,0,(No Supplier Assigned),0,4/21/2021,213372-1,1/4/2011,11/5/2024,Y,0,N,0,0,105161,1,10306,
CF-4348-150B-CS,43X48 1.5ML  BLK CANLINER,100/CS(55-60 GALLON),I,*MAIN,Main Warehouse,CS,5,0,0,24.112,79,0,0,79,10,69,26.5314,2095.98,N,,,0,0,,0,(No Supplier Assigned),0,3/17/2026,216034,10/8/2009,4/15/2026,Y,1.7667,N,0,0,105210,1,10649,
CF-303710CLR-BX,30X37 10MIC NATURAL CANLINER,(15-20 GALLON) 500/CS,I,*MAIN,Main Warehouse,CS,5,0,0,5.444,121,0,0,121,5,116,25.0531,3031.43,N,,,0,0,,0,(No Supplier Assigned),0,3/13/2026,216024,9/18/2009,4/10/2026,Y,0.4111,N,0,0,105226,1,10649,
CF-3340-16N-CS,33X40 16MIC NATURAL,250/CS (15-20 GALLON),I,*MAIN,Main Warehouse,CS,5,0,0,2.222,132,1,0,131,0,131,18.7567,2475.88,N,,,0,0,,0,(No Supplier Assigned),0,3/13/2026,216003,11/10/2009,3/25/2026,Y,0.0889,N,0,0,105228,1,10649,
ID-IB1221-CS,10# ICE BAG 12X21 1.5ML,1000/CS,I,*MAIN,Main Warehouse,CS,5,0.0168,0,1,1,0,0,1,0,1,53.2911,53.29,N,,,0,0,,0,(No Supplier Assigned),0,2/25/2025,215463,10/8/2009,7/30/2025,Y,0,N,0,0,105235,1,10137,
ID-OC095504-CS,ORANGE HAND CLEANER W/PUMICE,4/1 GAL,I,*MAIN,Main Warehouse,CS,3,0,0,0,2,0,0,2,0,2,65.4,130.8,N,,,0,0,,0,(No Supplier Assigned),0,8/1/2023,214608,12/30/2009,3/11/2025,Y,0,N,0,0,105285,1,10306,
HD-2118-08-CS,C-NXT MICRELL ANTIBACTERIAL,LOTION SOAP 8/1000 ML,I,*MAIN,Main Warehouse,CS,3,0.0777,0,0,0,0,0,0,0,0,70.1667,0,N,,,0,0,,0,(No Supplier Assigned),0,9/19/2024,215268,4/21/2011,9/17/2025,Y,0,N,0,0,105288,1,10432,
ID-182020-CS,15x17  2-PLY NAPKIN 3000/CS,,I,*MAIN,Main Warehouse,CS,6,0,0,0.3996,0,0,0,0,0,0,33.82,0,N,,,0,0,,0,(No Supplier Assigned),0,2/23/2026,216001,9/15/2009,4/15/2026,Y,0.0333,N,0,0,105306,1,10306,
ID-19375-CS,CORELESS BATH TISSUE 2-PLY(36),3.85X4.05 1000'/ROLL,I,*MAIN,Main Warehouse,CS,6,2,2,6,0,0,0,0,0,0,77.2,0,N,,,0,0,,0,(No Supplier Assigned),0,7/1/2025,215665,10/5/2009,7/1/2025,N,0,N,0,0,105316,1,10306,
GR-2X2X3X 16-CS,CRDBRD CORNER PROTECTOR,.0160 1000/CS,I,*MAIN,Main Warehouse,CS,,0.5828,0.2498,0.666,2,0,0,2,0,2,78.2,156.4,N,,,0,0,,0,(No Supplier Assigned),0,11/3/2025,215843,2/8/2010,12/10/2025,Y,0.0556,N,0,0,105319,1,10067,
WP-SBF03-CS,"3"" STRETCH FILM 120GAX700'",18/CS,I,*MAIN,Main Warehouse,CS,8,1,1,2,0,0,0,0,0,0,37.06,0,N,,,0,0,,0,(No Supplier Assigned),0,12/30/2025,215928,11/9/2009,4/6/2026,Y,0.05,N,0,0,105365,1,10229,
WP-SBF06-CS,"5"" STRETCH FILM 120GAX700'",12/CS,I,*MAIN,Main Warehouse,CS,8,2,2,4,0,0,0,0,0,0,32.19,0,Y,4/17/2026,216089,20,32.19,,WESPLA,WESTERN PLASTICS,30,11/24/2025,215882,10/21/2009,3/4/2026,Y,0.0389,N,0,0,105366,1,10229,
ID-VBFDSP,STEAMTABLE PAN FULL DEEP,50/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0.722,5,0,0,5,0,5,62.32,311.6,Y,11/26/2025,215894,5,59.37,,DADEP100,DADE PAPER,18,4/10/2026,216079,9/29/2009,4/15/2026,Y,0.1278,N,0,0,105374,1,10306,
ID-VBFSL-CS,LID ALUMINUM STEAMTABLE FULL,80/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0.222,3,0,0,3,0,3,29,87,Y,11/26/2025,215894,4,27.11,,DADEP100,DADE PAPER,10,4/10/2026,216079,10/22/2009,4/15/2026,Y,0.0778,N,0,0,105375,1,10306,
ID-VBHDSP-CS,1/2 SIZE DEEP STEAMTABLE,100/CS,I,*MAIN,Main Warehouse,CS,7,0,0,0.1945,4,0,0,4,0,4,36.1324,144.53,N,,,0,0,,0,(No Supplier Assigned),0,8/6/2025,215730,10/23/2009,4/9/2026,Y,0.0333,N,0,0,105376,1,10306,
HD-329717061-EA,,SAFETY WERCS SPRAY TRIGGER,CHEMICAL RESISTANT,I,*MAIN,Main Warehouse,EA,A-2,2.683,1.0499,1.1665,53,24,0,29,0,29,0.964,51.09,N,,,0,0,,0,(No Supplier Assigned),0,8/27/2025,215754,9/16/2009,3/20/2026,Y,0.2222,N,0,0,105400,1,10432
WP-WMF80-RL,"STRETCH FILM HVY DUTY 20"" 5K'",FILM,I,*MAIN,Main Warehouse,RL,8,0,0,5.222,6,0,0,6,52,-46,37.78,226.68,N,,,0,0,,0,(No Supplier Assigned),0,11/24/2025,215882,11/16/2009,4/16/2026,Y,0.2444,N,0,0,105428,1,10679,
WP-18-115-CS,STRETCH FILM 30.5MIC X 1000',4/CS,I,*MAIN,Main Warehouse,CS,8,0,0,16.666,59,0,0,59,0,59,40.68,2400.12,Y,4/17/2026,216089,192,45.2,,WESPLA,WESTERN PLASTICS,240,3/31/2026,216064,9/22/2009,4/6/2026,Y,1.2722,N,0,0,105433,1,10229,
WP-18-80-CS,STRETCH FILM 20.3 MIC X 1500',4/CS,I,*MAIN,Main Warehouse,CS,8,0,0,3.778,43,1,0,42,13,29,42.88,1843.84,Y,4/17/2026,216089,96,47.64,,WESPLA,WESTERN PLASTICS,120,3/31/2026,216064,9/14/2009,4/9/2026,Y,0.45,N,0,0,105434,1,10229,
IT-513-34-RL,"3/4""X60YD MASKING TAPE 48/CS",,I,*MAIN,Main Warehouse,RL,TAPE,2.8004,2.8004,5.334,144,0,0,144,0,144,1.2217,175.92,Y,3/3/2025,215477-1,96,1.35,,BOXPAC,"BOX ACQUISITIONS, LLC",96,4/17/2025,215477,9/30/2009,3/6/2025,Y,0,N,0,0,105445,1,10125,
HD-KCC04460-CS,SURPASS TOILET TISSUE 605SHT,2-PLY 80 ROLLS/CS,I,*MAIN,Main Warehouse,CS,6,0.7671,0.3002,0.667,0,0,0,0,0,0,69.88,0,N,,,0,0,,0,(No Supplier Assigned),0,4/8/2025,215531,9/24/2009,6/26/2025,Y,0,N,0,0,105486,1,10432,
KCC-21270-CS,"8""X8"" WHITE BOUTIQUE FACIAL",TISSUE 36/95,I,*MAIN,Main Warehouse,CS,6,0.1169,0,0,0,0,0,0,0,0,62.43,0,Y,5/9/2025,215597,4,62.43,,AMSAN100,THE HOME DEPOT PRO INSTITUTIONAL,4,10/2/2023,214678-1,10/1/2009,5/16/2025,Y,0,N,0,0,105497,1,10432,
KRY-B04-BX,4oz BOWL BLOCKS W/HANGER,12/CS,I,*MAIN,Main Warehouse,BX,3,0.0999,0.0999,0.1665,2,0,0,2,0,2,7.6283,15.26,N,,,0,0,,0,(No Supplier Assigned),0,10/12/2012,204282,9/14/2009,11/22/2023,Y,0,N,0,0,105525,1,10137,
KRY-U04-BX,4oz DEODORANT URINAL BLOCK,12/CS,I,*MAIN,Main Warehouse,BX,3,0.0333,0,0,62,0,0,62,0,62,6.47,401.14,N,,,0,0,,0,(No Supplier Assigned),0,10/20/2022,214240,11/19/2009,12/2/2025,Y,0.0056,N,0,0,105529,1,10137,
LD-10265-RL,58X46X96 1.5ML GAYLORD LINER,60/CS,I,*MAIN,Main Warehouse,RL,3B,2.7495,0,0,-1,0,0,-1,1,-2,106.04,-106.04,N,,,0,0,,0,(No Supplier Assigned),0,2/18/2026,215989,3/18/2010,3/30/2026,N,0.1056,N,0,0,105538,1,10136,
LD-3790A-CS,12X15 4MIL ZIPPER BAG,500/CS,I,*MAIN,Main Warehouse,CS,3B,0.333,0,1,5,0,0,5,0,5,66.0077,330.04,N,,,0,0,,0,(No Supplier Assigned),0,4/8/2026,216002,12/1/2009,3/5/2026,Y,0.0222,N,0,0,105554,1,10136,
LP-LT46NC-CS,4X6 4MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0.2664,0.2664,0.888,0,0,0,0,0,0,24.34,0,N,,,0,0,,0,(No Supplier Assigned),0,4/29/2024,215048,10/20/2009,1/6/2025,Y,0,N,0,0,105557,1,10136,
LP-LT58NC-CS,5X8 4MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,9,0,0,9,0,9,31.48,283.32,N,,,0,0,,0,(No Supplier Assigned),0,4/29/2024,215048,1/14/2010,11/8/2024,Y,0,N,0,0,105558,1,10136,
LP-LT810NC-CS,8X10 4MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,8,0,0,8,0,8,58.5086,468.07,N,,,0,0,,0,(No Supplier Assigned),0,4/29/2024,215048,4/7/2010,10/27/2025,Y,0.0056,N,0,0,105561,1,10136,
LP-ML1215NC-CS,12X15 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0.084,0,0,5,0,0,5,0,5,68.35,341.75,N,,,0,0,,0,(No Supplier Assigned),0,1/10/2025,215398,4/8/2010,6/26/2025,Y,0,N,0,0,105566,1,10136,
LP-ML1315NC-CS,13X15 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,0,0,0,0,0,0,0,61.37,0,N,,,0,0,,0,(No Supplier Assigned),0,7/7/2020,212960,11/22/2010,7/18/2022,N,0,N,0,0,105567,1,10136,
LP-ML23NC-CS,2X3 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,9,0,0,9,0,9,4.8038,43.23,N,,,0,0,,0,(No Supplier Assigned),0,9/20/2023,214731,10/9/2009,8/31/2023,Y,0,N,0,0,105570,1,10136,
LP-ML33NC-CS,3X3 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,3,0,0,3,0,3,5.84,17.52,N,,,0,0,,0,(No Supplier Assigned),0,9/20/2023,214731,11/30/2009,2/3/2026,Y,0.0056,N,0,0,105572,1,10136,
LP-ML34NC-CS,3X4 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0.1665,0,1,0,0,0,0,0,0,5.0475,0,N,,,0,0,,0,(No Supplier Assigned),0,5/14/2020,212884,9/16/2009,12/10/2025,Y,0.0056,N,0,0,105573,1,10136,
LP-ML35NC-CS,3X5 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,0,0,0,0,0,0,8.07,0,N,,,0,0,,0,(No Supplier Assigned),0,9/17/2024,215261,3/1/2010,4/6/2026,Y,0.0056,N,0,0,105574,1,10136,
LP-ML44NC-CS,4X4 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,11,4,0,0,4,0,4,8.07,32.28,N,,,0,0,,0,(No Supplier Assigned),0,9/20/2023,214731,11/1/2010,8/31/2023,Y,0,N,0,0,105575,1,10136,
LP-ML46NC-CS,4X6 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,0,0,0,0,0,0,8.98,0,N,,,0,0,,0,(No Supplier Assigned),0,9/7/2021,213602,3/9/2010,4/24/2023,Y,0,N,0,0,105576,1,10136,
LP-ML610NC-CS,6X10 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,0,0,0,0,0,0,21.63,0,N,,,0,0,,0,(No Supplier Assigned),0,11/30/2015,209220,9/18/2009,10/22/2021,Y,0,N,0,0,105581,1,10136,
LP-ML68NC-CS,6X8 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,0,0,0,0,0,0,0,15.96,0,N,,,0,0,,0,(No Supplier Assigned),0,7/19/2021,213519-1,7/7/2010,12/13/2024,Y,0,N,0,0,105583,1,10136,
LP-ML69NC-CS,6X9 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0,0,1,0,0,0,0,0,0,22.62,0,N,,,0,0,,0,(No Supplier Assigned),0,4/11/2023,214508,11/16/2009,8/31/2023,Y,0,N,0,0,105584,1,10136,
LP-ML810NC-CS,8X10 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,CS,3B,0.084,0,0,4,0,0,4,0,4,38.5473,154.19,N,,,0,0,,0,(No Supplier Assigned),0,10/3/2022,214213,7/7/2010,6/27/2025,Y,0,N,0,0,105585,1,10136,
LP-ML912NC-BX,9X12 2MIL ZIPPER BAG,1000/CS,I,*MAIN,Main Warehouse,BX,3B,0.1665,0,0,3,0,0,3,0,3,42.85,128.55,N,,,0,0,,0,(No Supplier Assigned),0,10/21/2024,215276,9/22/2009,7/11/2025,Y,0,N,0,0,105587,1,10136,
LPS-MP12-36D-EA,"BARRIER MATERIAL 36"" X 100YD",,I,*MAIN,Main Warehouse,EA,,0,0,0,0,0,0,0,0,0,227.6,0,N,,,0,0,,0,(No Supplier Assigned),0,1/12/2023,214376,12/7/2009,1/16/2023,Y,0,N,0,0,105588,1,10142,
LPS-PQ10BL-BX,4.5X5.5 PACKING SLIP FULL FACE,,I,*MAIN,Main Warehouse,BX,3B,1.666,1,6,5,0,0,5,0,5,21.6,108,N,,,0,0,,0,(No Supplier Assigned),0,4/10/2026,216078,12/11/2009,4/2/2026,Y,0.0167,N,0,0,105590,1,10142,
LPS-PQ12BL-BX,4.5X5.5 PACKING SLIP 1/4 FACE,,I,*MAIN,Main Warehouse,BX,3B,0.999,0.333,1.554,0,0,0,0,1,-1,18.55,0,N,,,0,0,,0,(No Supplier Assigned),0,5/29/2025,215610,9/14/2009,3/25/2026,Y,0.0056,N,0,0,105592,1,10142,
LPS-PQ24BL-BX,5.5X10.25 PACKING SLIP 1/4,,I,*MAIN,Main Warehouse,BX,,0.168,0,0,0,0,0,0,0,0,45.05,0,N,,,0,0,,0,(No Supplier Assigned),0,3/18/2022,213886,3/19/2010,9/10/2025,Y,0,N,0,0,105596,1,10142,
